ID,Text,Label
180,"""  ඒක හොදයි බුද්දිගලනය නැති වේවි""",Non Toxic
181,"""  චීනය හෝ රුසියාව බලවත් වේවි""",Non Toxic
182,"""  රට ගැන හිතල ගන්න දෙවල් හරි වුනාට මෙහෙම ගියොත් අපි සදා අසරනයි""",Non Toxic
183,""" ලෝක සිතියමෙන් අයින් කරල තමයි නවතින්නේ """,Non Toxic
184,"""අවුරුදු 25 ක් ඉන්නේ අවුරුදු 5 ඉදිද   """,Non Toxic
185,""" කෙසේ වෙතත් මෙම මුලාව  රටට යහපත්""",Non Toxic
186,"""රට කාපු හොරුටික ඊලගපාර විපක්සෙටවත් එන්න දෙන්නෙනැ """,Non Toxic
187,""" කක්කා පිස දැමූ කල නාමලුත් රජකමට සුදුසුයි """,Non Toxic
188,""" නැවත මැතිවරනයක් ආවම බලා ගමු """,Non Toxic
189,"""එක එකාගෙ ලෙවකකා ඉන්නේ නැතුව පිරිමි වගේ නැගිටල වරෙන්  """,Non Toxic
190,"""මේ ආණ්ඩුව  වට්ටන්නද හිතන්නේ.. හීන තමා""",Non Toxic
191,"""චන්දේ දීපු අය බලාපොරොත්තු තියාගෙන ඉදියි  """,Non Toxic
192,"""  ආයෙත් බේරෙ වැවේ නාලා ගුටිත් කාල""",Non Toxic
193,"""නෙලුම් කුලුනත් බලලාම ගිය හැකියි """,Non Toxic
194,""" මට කියලා කුනුහර්ප අහගන්න එපා """,Non Toxic
195,""" පුලුවන් නම් ලබන අවුරුද්දේ මහ මැතිවරනයක්   තියමු""",Non Toxic
196,"""  විපක්ශයක් නැත්තටම නැතිවෙයි""",Non Toxic
197,"""  මේකෙ කුලියට කහින අය විතරයි ඉන්නේ""",Non Toxic
198,"""  අත්දැකීම් එක්කනේ කියන්නේ ඔය..........""",Non Toxic
199,""" ඔව් හිත රිදිලා සැරටම """,Non Toxic
200,""" වැඩිය හිත රිද්දවන්න හොද නැහැ """,Non Toxic
201,""" අන්තිමට ආයෙත් එපා කරපු උන්ටම බලය යනවා """,Non Toxic
202,""" ජනතා සහන නැත්නම් විදුලිය ජල බිලපත් වැඩි කරොත්  """,Non Toxic
203,"""  පොඩ්ඩක් හයියෙන් කියලා බලපන් """,Non Toxic
204,"""චානකගේ අර තුන වැටෙනකල් තමයි බලන් ඉන්නේ  """,Non Toxic
205,""" තව අවුරුදු 25ක් වත් මලිමාව ආණ්ඩුව හොල්ලන්න බැ """,Non Toxic
206,""" ටික දවසක් චූන් එකෙ හිටපල්ලා """,Non Toxic
207,"""  හිටපු පල් හොරුන්ටන්ම්  ආයෙ රට දෙන්නෙ නැ""",Non Toxic
208,""" අනුර සහොදරයා වැඩේ කරන් යනෝ ලස්සනට """,Non Toxic
209,""" වානතව්ල්ලුවේ එක්කේනාත් මාරු කරාන්න ඔනේ  """,Non Toxic
210,"""ගල්ගමුවෙ ඉතින් එහෙම්මමයි
  """,Non Toxic
211,"""  ආපහු කොස්තාපල් තනතුරට දන්නා ඕන මෙහෙම මාරු කරාට වැඩකට ඇති දෙයක් නම් වෙන්නේ නෑ """,Non Toxic
212,"""  හැම පොලිසිය කම මාරැ කරන්න ඕන""",Non Toxic
213,"""  මේයනවිදියට තව අවුරුදු 5කිං පස්සෙ..""",Non Toxic
214,"""  ඇයි වව්නියාව මාමඩුව පොලිස් ඕයිසි මාරුවෙන්නෙම නැද්ද ඒතරම් අල්ලස් කාරයෙක්""",Non Toxic
215,""" සාදාරන රාජකාරියක් වෙන්නෙම නැ...මාලිමාවේ..වව්නියාවෙ ඉන්න වැඩ්ඩෙකුගෙ හිතවතෙක් නිසා වෙන්න ඇති. """,Non Toxic
216,""" පොලිස් වව්නියාත් ..කරල ඉන්න . එතකොට පිරිසිදු ..වව්නියා පොලිස්⁣ ...වෙනව
 """,Non Toxic
217,"""  මාරු කරන්නම ඔනේ මහා එකාගේ ඉදලාම පොඩ් එකා වෙනකම්ම.....""",Non Toxic
218,"""ගැරඬියාට භූමිතෙල් වැදුනාම ඌට ඒක කොච්චර වේදනාකාරීද කියලා දැනගන්න උදාහරණයක් දෙන්නද   """,Non Toxic
219,"""තේරෙනවා නේද වේදනාවේ තරම  """,Non Toxic
220,"""  රනිල්ගේ කොල්ලා බංකුවක් ගේන්නවත් ගියාද......""",Non Toxic
221,"""  බංකුවක් අරං වරෙන් රනිල්ගේ සිඟිත්තා ..... """,Non Toxic
222,"""තියෙනවද නැද්ද කියලා බලාගන්න ඕන්නම් රෝහලකට ගිහින්ම බලන්න.  """,Non Toxic
223,"""ජාතික ජන බලවේග රජය ඖෂධ හිඟය විසඳිය යුතුයි.
  """,Non Toxic
224,"""ජනතාව පීඩාවට පත්කරන් පවතින ඖෂධ හිඟය විසදීමට ජාතික ජනබලවේග රජය හැකි ඉක්මනින්ම පියවර ගත යුතුයි.  """,Non Toxic
225,"""  මිනිස්සුන්ට බෙහෙත් ටිකවත් දෙන්න බෑ.රාජිතලා,කෙහෙලියලා ඉන්න කාලෙනම් බෙහෙත් හිඟ උනේ නෑ.""",Non Toxic
226,""" බෙහෙත් වලින් විතරක් රෝහලක් දුවන්න පුලුවන් කියලද දන්නෙ නෑ හිතන් ඉන්නෙ. """,Non Toxic
227,"""වෙන්ටිලේටර්ස් කැඩිලා බයෝමෙඩිකල් කම්පැණිවලට ලක්ශගණන් ගෙවන්න තියනවා ඒනිසා ඒවගෙන් එන්නෙ නෑ මැශින් හදන්න  """,Non Toxic
228,"""  බෙහෙත් විතරක්ම නෙවේ හොස්පිටල් එකක් කියන්නේ""",Non Toxic
229,""" හිනාවෙලාම පණ යනවා..........ආයේ බෙහෙත්

ගන්න වේලාවක් නෑ........ """,Non Toxic
230,"""ඒ කියන්නේ පනස් ගාණක් හිඟ උනොත්ද හොඳ නැත්තේ ?""",Non Toxic
231,""" ගොන් කතා කියල ආතල් දෙන්න එපා, එක බෙහෙතක් හරි හිගයි නම්, හිගයි, ඒ එක බෙහෙත අදාල රෝගියට නැහැ කියන්නේ වැඩක් නැහැනෙ, එක බෙහෙතක් වත් හිග නැතිව යනවා නම තමයි ඉතිං හොද... """,Non Toxic
232,"""  තියෙන බෙහෙත් ප්‍රමාණය ඇති !
ඉස්පිරිතාලවල බෙහෙත් නාස්ති කරන්නේ මිනිස්සුම තමයි.""",Non Toxic
233,"""  පොඩි හෙම්බිරිස්සාවක් හැදුනත්, කොත්තමල්ලි වත් නොබී ඉස්පිරිතාලෙ යනවා බෙහෙත් බොන්න.
මාලිමා දැක්ම අනුව, අනවශ්‍ය නාස්ති අවම කරන්න ඕනේ.""",Non Toxic
234,""" මාලිමා දැක්ම අනුව, අනවශ්‍ය නාස්ති අවම කරන්න ඕනේ.
ඉස්පිරිතාල වල කාර්‍ය්මණ්ඩලයත් වැඩියි. """,Non Toxic
235,""" බෙහෙත් මොකටද කයිතන්ගේ පච තියන්නේ .. """,Non Toxic
236,""" එයාලව වෙන රැකියාවලට යොමු කරන්න ඕනේ. """,Non Toxic
237,"""  කරන මගුලක් ඉක්මනින් කරපන් කයිවාරු නැතුව.""",Non Toxic
238,""" එතකොට ඒ 40 බෙහෙත් නෙමේද ඒවා ඕනි නැද්ද ලෙඩ වලට """,Non Toxic
239,"""ඉන්ජෙක්ෂන් කියලා පිළිකා රෝගීන්ට ඇල්වතුර විද්දා. දැන් අවශ්‍ය බෙහෙත් තියෙනවා.   """,Non Toxic
